Epoch	train_cost	val_cost	epoch_time	learing_rate
166	0.114505	0.112781	1331.54s	0.0005
167	0.114481	0.113054	1331.51s	0.0005
168	0.11448	0.112856	1330.36s	0.0005
169	0.114467	0.113947	1332.6s	0.0005
170	0.114442	0.113625	1333.79s	0.0005
171	0.114506	0.112723	1600.02s	0.0005
172	0.114486	0.112407	1328.42s	0.0005
173	0.114436	0.112656	1332.67s	0.0005
174	0.114503	0.11357	1332.53s	0.0005
175	0.113296	0.111282	1329.24s	0.00025
176	0.112724	0.11059	1331.78s	0.00025
177	0.112556	0.111253	1329.81s	0.00025
178	0.112271	0.110295	1327s	0.00025
179	0.112179	0.110417	1329.88s	0.00025
180	0.112074	0.110365	1333.59s	0.00025
181	0.112041	0.110178	1329.46s	0.00025
182	0.112048	0.11015	1328.75s	0.00025
183	0.111859	0.110125	1332.57s	0.00025
184	0.111967	0.110029	1327.54s	0.00025
185	0.111849	0.110164	1330.5s	0.00025
186	0.111822	0.110388	1332.28s	0.00025
187	0.111795	0.109949	1328.16s	0.00025
188	0.111863	0.109986	1329.41s	0.00025
189	0.111832	0.109931	1334.66s	0.00025
190	0.111782	0.110445	1329.67s	0.00025
191	0.111862	0.110281	1328.85s	0.00025
192	0.111822	0.11086	1333.27s	0.00025
193	0.111704	0.110149	1329.5s	0.00025
194	0.111833	0.110031	1326.71s	0.00025
195	0.111758	0.110135	1333.14s	0.00025
196	0.111701	0.110619	1331.44s	0.00025
197	0.111738	0.110149	1328.63s	0.00025
198	0.111688	0.109965	1333.48s	0.00025
199	0.11177	0.110227	1331.64s	0.00025
200	0.11175	0.110151	1328.37s	0.00025
201	0.111686	0.110175	1331.58s	0.00025
202	0.111701	0.110227	1332.01s	0.00025
203	0.111781	0.110379	1327.9s	0.00025
204	0.111695	0.110082	1330.5s	0.00025
205	0.111768	0.110366	1331.8s	0.00025
206	0.11175	0.110584	1329.1s	0.00025
207	0.111754	0.109818	1330.7s	0.00025
208	0.111735	0.109772	1741.34s	0.00025
209	0.111757	0.109894	1329.34s	0.00025
210	0.111668	0.110068	1329.35s	0.00025
211	0.111673	0.110318	1334.74s	0.00025
212	0.111695	0.109802	1332.5s	0.00025
213	0.11169	0.109737	1330s	0.00025
214	0.111695	0.110005	1333.3s	0.00025
215	0.111708	0.110251	1332.04s	0.00025
216	0.1117	0.110431	1330.69s	0.00025
217	0.111611	0.109675	1331.76s	0.00025
218	0.111655	0.109882	1331.53s	0.00025
219	0.111784	0.109873	1329.54s	0.00025
220	0.11166	0.109818	1331.33s	0.00025
221	0.111556	0.110105	1333.34s	0.00025
222	0.111718	0.109773	1354.7s	0.00025
223	0.111735	0.110123	1329.03s	0.00025
224	0.111614	0.11042	1342.22s	0.00025
225	0.111707	0.110843	1327.13s	0.00025
226	0.111683	0.110366	1330.31s	0.00025
227	0.111662	0.110428	1447.4s	0.00025
228	0.111619	0.110015	1330.24s	0.00025
229	0.111626	0.109981	1329.6s	0.00025
230	0.111654	0.110007	1332.15s	0.00025
231	0.111667	0.110286	1333s	0.00025
232	0.111653	0.110221	1328.02s	0.00025
233	0.111749	0.109824	1331.09s	0.00025
234	0.111666	0.11048	1330.05s	0.00025
235	0.111686	0.109757	1329.81s	0.00025
236	0.111745	0.10986	1330.09s	0.00025
237	0.111684	0.110433	1333.09s	0.00025
238	0.111617	0.110233	1328.14s	0.00025
239	0.111724	0.109819	1329.65s	0.00025
240	0.111633	0.109754	1332.7s	0.00025
241	0.111662	0.110165	1328.55s	0.00025
242	0.111673	0.110438	1328.52s	0.00025
243	0.11169	0.109736	1333.9s	0.00025
244	0.111651	0.110293	1329.62s	0.00025
245	0.111654	0.110431	1328.18s	0.00025
246	0.111647	0.110505	1332.96s	0.00025
247	0.111592	0.10982	1330.95s	0.00025
248	0.111591	0.110137	1327.75s	0.00025
249	0.111613	0.110074	1330.99s	0.00025
250	0.111696	0.110088	1330.96s	0.00025
251	0.111685	0.110234	1328.21s	0.00025
252	0.111674	0.110345	1329.47s	0.00025
253	0.111555	0.109863	1334.28s	0.00025
254	0.111668	0.110088	1326.33s	0.00025
255	0.111692	0.110191	1328.46s	0.00025
256	0.111603	0.110347	1332.9s	0.00025
257	0.111644	0.109727	1328.68s	0.00025
258	0.111615	0.109637	1328.71s	0.00025
259	0.111639	0.110038	1984.24s	0.00025
260	0.111634	0.10986	1332.51s	0.00025
261	0.11163	0.109837	1328.76s	0.00025
262	0.111656	0.109776	1329.5s	0.00025
263	0.111534	0.109856	1333.9s	0.00025
264	0.110951	0.109022	1328.62s	0.000125
265	0.110604	0.10901	1327.75s	0.000125
266	0.110524	0.108751	1332.78s	0.000125
267	0.110403	0.108497	1330.8s	0.000125
268	0.110245	0.108745	1327.9s	0.000125
269	0.110311	0.108679	1333.1s	0.000125
270	0.110228	0.108439	1331.15s	0.000125
271	0.110202	0.108187	1330.32s	0.000125
272	0.110087	0.10861	1331.81s	0.000125
273	0.11009	0.108082	1332.49s	0.000125
274	0.110037	0.108433	1328.94s	0.000125
275	0.109898	0.108297	1331.25s	0.000125
276	0.109954	0.108168	1333.99s	0.000125
277	0.109852	0.108198	1328.46s	0.000125
278	0.109889	0.108475	1331.47s	0.000125
279	0.109822	0.10806	1334.14s	0.000125
280	0.109895	0.10812	1326.84s	0.000125
281	0.109817	0.108061	1330.45s	0.000125
282	0.109793	0.108089	1347.8s	0.000125
283	0.109856	0.108359	1329.88s	0.000125
284	0.109867	0.108359	1329.81s	0.000125
285	0.109864	0.108015	1358.12s	0.000125
286	0.109813	0.108307	1333.28s	0.000125
287	0.109738	0.108095	1344.09s	0.000125
288	0.109843	0.10837	1334.19s	0.000125
289	0.109812	0.10822	1341.95s	0.000125
290	0.109794	0.108189	1330.06s	0.000125
291	0.109741	0.107977	1353.51s	0.000125
292	0.109768	0.10815	1517.87s	0.000125
293	0.109725	0.108014	1329.91s	0.000125
294	0.109764	0.108065	1330.28s	0.000125
295	0.10975	0.107905	1333.49s	0.000125
296	0.109754	0.108128	1332.69s	0.000125
297	0.109779	0.108134	1327.21s	0.000125
298	0.109808	0.108026	1332.47s	0.000125
299	0.109675	0.108191	1331.55s	0.000125
300	0.109714	0.108098	1327.96s	0.000125
301	0.109772	0.108111	1332.01s	0.000125
302	0.10977	0.107805	1330.3s	0.000125
303	0.109773	0.10822	1325.89s	0.000125
304	0.109818	0.108089	1329.93s	0.000125
305	0.109667	0.107985	1332.54s	0.000125
306	0.109685	0.108043	1325.39s	0.000125
307	0.109696	0.108005	1328.14s	0.000125
308	0.109672	0.108273	1332.66s	0.000125
309	0.109664	0.107988	1329.24s	0.000125
310	0.109683	0.108237	1328.27s	0.000125
311	0.109662	0.107944	1333.22s	0.000125
312	0.109671	0.107997	1332.65s	0.000125
313	0.109754	0.108094	1328.57s	0.000125
314	0.109713	0.107918	1330.89s	0.000125
315	0.109581	0.107968	1331.24s	0.000125
316	0.109748	0.108151	1326.92s	0.000125
317	0.109677	0.108209	1330.96s	0.000125
318	0.109658	0.108277	1333.45s	0.000125
319	0.109758	0.107934	1329.32s	0.000125
320	0.10964	0.108035	1331.62s	0.000125
321	0.109692	0.108338	1331.5s	0.000125
322	0.109559	0.107946	1327.69s	0.000125
323	0.109717	0.107811	1328.59s	0.000125
324	0.109648	0.10791	1332.44s	0.000125
325	0.109715	0.107746	1328.86s	0.000125
326	0.109617	0.108142	1325.73s	0.000125
327	0.109683	0.108274	1870.64s	0.000125
328	0.109639	0.108078	1478.33s	0.000125
329	0.109556	0.108116	1327.71s	0.000125
330	0.109673	0.107937	1326.83s	0.000125
331	0.109679	0.108004	1333.04s	0.000125
332	0.109624	0.10818	1332.35s	0.000125
333	0.109742	0.108133	1327.28s	0.000125
334	0.109721	0.108295	1331.32s	0.000125
335	0.109711	0.108007	1332.64s	0.000125
336	0.109686	0.108015	1328.51s	0.000125
337	0.109625	0.107948	1331.68s	0.000125
338	0.10968	0.108089	1333.72s	0.000125
339	0.10965	0.108223	1328.09s	0.000125
340	0.109656	0.108283	1329.9s	0.000125
341	0.109682	0.108289	1331.07s	0.000125
342	0.109666	0.107847	1327.89s	0.000125
343	0.109704	0.107669	1328.19s	0.000125
344	0.109668	0.10782	1333.76s	0.000125
345	0.10965	0.10801	1328.98s	0.000125
346	0.109594	0.107598	1407.75s	0.000125
347	0.109672	0.10808	1333.19s	0.000125
348	0.109613	0.107978	1336.57s	0.000125
349	0.109664	0.108217	1329.11s	0.000125
350	0.109718	0.108131	1352.86s	0.000125
351	0.10959	0.108035	1332.16s	0.000125
352	0.109666	0.108045	1340.52s	0.000125
353	0.109618	0.108103	1330.61s	0.000125
354	0.109275	0.107228	1342.01s	6.25e-05
355	0.109046	0.107258	1328.46s	6.25e-05
356	0.109076	0.107382	1329.83s	6.25e-05
357	0.108943	0.107447	1333.92s	6.25e-05
358	0.108824	0.107267	1328.1s	6.25e-05
359	0.108794	0.107183	1329.34s	6.25e-05
360	0.108861	0.106998	1823.23s	6.25e-05
361	0.108739	0.107037	1331.06s	6.25e-05
362	0.108768	0.10707	1328.81s	6.25e-05
363	0.108698	0.107142	1328.23s	6.25e-05
364	0.108748	0.107006	1332.55s	6.25e-05
365	0.108703	0.107077	1327.93s	6.25e-05
366	0.108623	0.106831	2100.85s	6.25e-05
367	0.108637	0.106746	1330.54s	6.25e-05
368	0.108657	0.107013	1333.08s	6.25e-05
369	0.108599	0.107013	1328.66s	6.25e-05
370	0.108606	0.106957	1329.2s	6.25e-05
371	0.108656	0.106988	1333.22s	6.25e-05
372	0.108665	0.106854	1328.63s	6.25e-05
373	0.10857	0.106952	1329.45s	6.25e-05
374	0.108548	0.107022	1334.2s	6.25e-05
375	0.108521	0.106833	1328.94s	6.25e-05
376	0.108435	0.106904	1329.92s	6.25e-05
377	0.10849	0.107081	1332.26s	6.25e-05
378	0.108502	0.107038	1332.15s	6.25e-05
379	0.108431	0.107015	1328.37s	6.25e-05
380	0.108534	0.1068	1330.32s	6.25e-05
381	0.108579	0.106957	1332.13s	6.25e-05
382	0.108483	0.106872	1328.7s	6.25e-05
383	0.108532	0.107046	1330.9s	6.25e-05
384	0.108483	0.106968	1332.74s	6.25e-05
385	0.108408	0.107084	1327.24s	6.25e-05
386	0.1085	0.106736	1330.46s	6.25e-05
387	0.108453	0.106909	1333.3s	6.25e-05
388	0.108419	0.106802	1329.16s	6.25e-05
389	0.108394	0.106882	1329.17s	6.25e-05
390	0.108452	0.106622	1333.36s	6.25e-05
391	0.108428	0.10669	1330.92s	6.25e-05
392	0.108415	0.106644	1328.33s	6.25e-05
393	0.108454	0.106738	1331.67s	6.25e-05
394	0.108443	0.106703	1332.32s	6.25e-05
395	0.108396	0.107021	1328.28s	6.25e-05
396	0.108388	0.106653	1330.24s	6.25e-05
397	0.108358	0.106823	1333.13s	6.25e-05
398	0.10845	0.106638	1532.31s	6.25e-05
399	0.108391	0.106589	2099.01s	6.25e-05
400	0.108489	0.106706	1330.49s	6.25e-05
401	0.108325	0.106945	1333.52s	6.25e-05
402	0.10832	0.106633	1328.58s	6.25e-05
403	0.108381	0.106651	1331.75s	6.25e-05
404	0.108316	0.10685	1332.32s	6.25e-05
405	0.108387	0.106747	1329.59s	6.25e-05
406	0.108351	0.106853	1328.69s	6.25e-05
407	0.10843	0.106672	1334.29s	6.25e-05
408	0.10839	0.106872	1330.84s	6.25e-05
409	0.108318	0.106468	1328.93s	6.25e-05
410	0.108377	0.10652	1333.14s	6.25e-05
411	0.108313	0.106802	1476.67s	6.25e-05
412	0.108419	0.106678	1329.62s	6.25e-05
413	0.108406	0.106387	1332.21s	6.25e-05
414	0.108339	0.106669	1333.41s	6.25e-05
415	0.108325	0.106776	1342.23s	6.25e-05
416	0.108379	0.106648	1337.33s	6.25e-05
417	0.108305	0.106773	1334.35s	6.25e-05
418	0.108306	0.106685	1329.64s	6.25e-05
419	0.108321	0.106474	1330.62s	6.25e-05
420	0.108316	0.106698	1334.8s	6.25e-05
421	0.108303	0.106755	1329.38s	6.25e-05
422	0.10833	0.106725	1328.84s	6.25e-05
423	0.108336	0.106683	1333.13s	6.25e-05
424	0.108362	0.106501	1331.6s	6.25e-05
425	0.108288	0.106651	1327.88s	6.25e-05
426	0.108282	0.10676	1330.72s	6.25e-05
427	0.108308	0.106966	1331.28s	6.25e-05
428	0.108347	0.106873	1327.62s	6.25e-05
429	0.108343	0.106667	1331.04s	6.25e-05
430	0.108322	0.106764	1333.59s	6.25e-05
431	0.108277	0.106745	1327.63s	6.25e-05
432	0.108328	0.106919	1328.88s	6.25e-05
433	0.108334	0.106803	1333.73s	6.25e-05
434	0.108328	0.106867	1326.97s	6.25e-05
435	0.108279	0.106617	1327.85s	6.25e-05
436	0.108329	0.106693	1334.98s	6.25e-05
437	0.108285	0.106475	1330.19s	6.25e-05
438	0.108248	0.106663	1328.66s	6.25e-05
439	0.108088	0.106304	1331.39s	3.125e-05
440	0.107905	0.106299	1332.29s	3.125e-05
441	0.107974	0.106165	1329.34s	3.125e-05
442	0.107941	0.106342	1329.4s	3.125e-05
443	0.1079	0.106138	1332.46s	3.125e-05
444	0.107919	0.106255	1327.72s	3.125e-05
445	0.107839	0.10619	1330.22s	3.125e-05
446	0.107763	0.106084	1332.44s	3.125e-05
447	0.107887	0.106274	1327.34s	3.125e-05
448	0.107864	0.106255	1329.31s	3.125e-05
449	0.107806	0.10619	1332.09s	3.125e-05
450	0.107801	0.106055	1326.87s	3.125e-05
451	0.107742	0.106144	1328.3s	3.125e-05
452	0.107786	0.106257	1333.21s	3.125e-05
453	0.107809	0.106197	1329.98s	3.125e-05
454	0.107747	0.106246	1327.42s	3.125e-05
455	0.10767	0.106137	1331.84s	3.125e-05
456	0.107719	0.106176	1330.73s	3.125e-05
457	0.107712	0.106169	1328.05s	3.125e-05
458	0.107716	0.106217	1331.27s	3.125e-05
459	0.107764	0.106125	1331.54s	3.125e-05
460	0.107751	0.106116	1328.12s	3.125e-05
461	0.107705	0.106012	1329.5s	3.125e-05
462	0.107644	0.105973	1332.65s	3.125e-05
463	0.107657	0.106161	1328.12s	3.125e-05
464	0.107752	0.105966	1329.7s	3.125e-05
465	0.107649	0.106032	1332.67s	3.125e-05
466	0.107694	0.106086	1327.49s	3.125e-05
467	0.107634	0.105971	1329.61s	3.125e-05
468	0.107614	0.106085	1334.29s	3.125e-05
469	0.107669	0.105902	1329.87s	3.125e-05
470	0.107707	0.105973	1328.66s	3.125e-05
471	0.107674	0.105952	1331.47s	3.125e-05
472	0.107574	0.106045	1331.74s	3.125e-05
473	0.107582	0.106203	1440.21s	3.125e-05
474	0.107691	0.106016	1329.74s	3.125e-05
475	0.107652	0.106026	1332.8s	3.125e-05
476	0.107611	0.105996	1327.92s	3.125e-05
477	0.107645	0.106229	1374.17s	3.125e-05
478	0.107683	0.106044	1332.7s	3.125e-05
479	0.107606	0.106064	1352.15s	3.125e-05
480	0.10766	0.105954	1359.07s	3.125e-05
481	0.107544	0.106191	1332.37s	3.125e-05
482	0.107588	0.10594	1344.29s	3.125e-05
483	0.107579	0.105884	1328.68s	3.125e-05
484	0.107572	0.106012	1497.44s	3.125e-05
485	0.10757	0.106002	1331.57s	3.125e-05
486	0.107544	0.10598	1329.47s	3.125e-05
487	0.107583	0.105935	1329.22s	3.125e-05
488	0.1076	0.105946	1333.17s	3.125e-05
489	0.10746	0.105965	1326.61s	3.125e-05
490	0.107569	0.1059	1327.28s	3.125e-05
491	0.107456	0.105894	1331.41s	3.125e-05
492	0.107517	0.105923	1326.73s	3.125e-05
493	0.10758	0.105858	1326.55s	3.125e-05
494	0.107544	0.106038	1332.61s	3.125e-05
495	0.107584	0.105985	1330.93s	3.125e-05
496	0.107507	0.105941	1327.62s	3.125e-05
497	0.107534	0.105845	1331.59s	3.125e-05
498	0.107574	0.105847	1331.4s	3.125e-05
499	0.107456	0.105848	1328.6s	3.125e-05
500	0.10749	0.106029	1328.38s	3.125e-05
501	0.107534	0.105919	1330.49s	3.125e-05
502	0.107484	0.105814	1327.29s	3.125e-05
503	0.107541	0.105958	1330.99s	3.125e-05
504	0.107555	0.105969	1332.61s	3.125e-05
505	0.107467	0.105834	1329.45s	3.125e-05
506	0.107488	0.105941	1327.96s	3.125e-05
507	0.107498	0.105762	1333.42s	3.125e-05
508	0.107615	0.105749	2195.83s	3.125e-05
509	0.107519	0.105755	1331.39s	3.125e-05
510	0.107523	0.105776	1330.79s	3.125e-05
511	0.107525	0.105946	1334.15s	3.125e-05
512	0.107489	0.105805	1327.96s	3.125e-05
513	0.107444	0.105974	1329.63s	3.125e-05
514	0.107394	0.105849	1332.23s	3.125e-05
515	0.107466	0.105953	1331.72s	3.125e-05
516	0.107537	0.106009	1327.42s	3.125e-05
517	0.107553	0.105648	1330.87s	3.125e-05
518	0.107459	0.105884	1332.18s	3.125e-05
519	0.107435	0.105985	1329.56s	3.125e-05
520	0.107446	0.105943	1332.77s	3.125e-05
521	0.107509	0.106048	1333.86s	3.125e-05
522	0.107528	0.10606	1327.77s	3.125e-05
523	0.107527	0.105869	1329.03s	3.125e-05
524	0.107424	0.105751	1333.24s	3.125e-05
525	0.107525	0.105842	1328.62s	3.125e-05
526	0.107526	0.105844	1329.71s	3.125e-05
527	0.107565	0.105974	1333.8s	3.125e-05
528	0.107476	0.106098	1331.24s	3.125e-05
529	0.107421	0.106113	1328.02s	3.125e-05
530	0.107427	0.105882	1332.15s	3.125e-05
531	0.107347	0.105838	1332.43s	1.5625e-05
532	0.107276	0.105816	1329.02s	1.5625e-05
533	0.107283	0.105635	1332.16s	1.5625e-05
534	0.10725	0.105616	1331.04s	1.5625e-05
535	0.107156	0.105658	1327.79s	1.5625e-05
536	0.107245	0.105742	1332.02s	1.5625e-05
537	0.107206	0.105673	1331.81s	1.5625e-05
538	0.107169	0.105669	1327.96s	1.5625e-05
539	0.107154	0.105655	1485.96s	1.5625e-05
540	0.107214	0.105682	1334.04s	1.5625e-05
541	0.107112	0.105763	1355.57s	1.5625e-05
542	0.107142	0.105661	1329.78s	1.5625e-05
543	0.107189	0.105665	1333.32s	1.5625e-05
544	0.107112	0.105603	1383.89s	1.5625e-05
545	0.107208	0.10559	1329.12s	1.5625e-05
546	0.107108	0.105649	1331.96s	1.5625e-05
547	0.107194	0.105718	1392.1s	1.5625e-05
548	0.107083	0.105688	1506.87s	1.5625e-05
549	0.107131	0.105695	1329.32s	1.5625e-05
550	0.107121	0.105598	1334.22s	1.5625e-05
551	0.107208	0.10567	1329.19s	1.5625e-05
552	0.107098	0.105617	1327.47s	1.5625e-05
553	0.107102	0.105584	1332.09s	1.5625e-05
554	0.107044	0.105573	1332.31s	1.5625e-05
555	0.107188	0.10574	1328.51s	1.5625e-05
556	0.107116	0.105727	1332.62s	1.5625e-05
557	0.107047	0.105587	1333.25s	1.5625e-05
558	0.107104	0.105595	1330.86s	1.5625e-05
559	0.10706	0.105831	1331.33s	1.5625e-05
560	0.107094	0.105738	1333.29s	1.5625e-05
561	0.10704	0.105684	1328.99s	1.5625e-05
562	0.107088	0.10559	1331.16s	1.5625e-05
563	0.106979	0.105648	1334.44s	1.5625e-05
564	0.107033	0.105594	1329.33s	1.5625e-05
565	0.107138	0.10566	1330.02s	1.5625e-05
566	0.107116	0.105478	1333.6s	1.5625e-05
567	0.107041	0.105559	1329.35s	1.5625e-05
568	0.107035	0.105758	1327.91s	1.5625e-05
569	0.107083	0.10569	1333.98s	1.5625e-05
570	0.107058	0.105701	1330.83s	1.5625e-05
571	0.107056	0.10568	1329.33s	1.5625e-05
572	0.107111	0.105549	1333.84s	1.5625e-05
573	0.107108	0.105637	1331.65s	1.5625e-05
574	0.107069	0.105553	1329.31s	1.5625e-05
575	0.107025	0.105573	1331.29s	1.5625e-05
576	0.106983	0.105509	1330.59s	1.5625e-05
577	0.107068	0.105569	1329.8s	1.5625e-05
578	0.106949	0.105626	1332.09s	1.5625e-05
579	0.107096	0.10552	1331.41s	1.5625e-05
580	0.107053	0.105617	1328.94s	1.5625e-05
581	0.106985	0.105616	1331.12s	1.5625e-05
582	0.107031	0.105534	1332.5s	1.5625e-05
583	0.107044	0.105563	1328.74s	1.5625e-05
584	0.107097	0.105384	1330.1s	1.5625e-05
585	0.107115	0.105669	1333.3s	1.5625e-05
586	0.10708	0.105611	1328.34s	1.5625e-05
587	0.107067	0.10551	1330.68s	1.5625e-05
588	0.107021	0.105575	1333.3s	1.5625e-05
