Epoch	train_cost	val_cost	epoch_time	learing_rate
104	0.112592	0.110654	1490.76s	0.0005
105	0.112627	0.110075	1493.63s	0.0005
106	0.11254	0.110195	1492.27s	0.0005
107	0.112531	0.109389	1494.8s	0.0005
108	0.112569	0.109791	1491.87s	0.0005
109	0.1125	0.110091	1494.38s	0.0005
110	0.112546	0.11019	1493.75s	0.0005
111	0.112648	0.110165	1493.36s	0.0005
112	0.112621	0.110265	1494.09s	0.0005
113	0.112442	0.110626	2241.23s	0.0005
114	0.11259	0.110484	2058.36s	0.0005
115	0.112449	0.110376	1496.41s	0.0005
116	0.112502	0.1098	1494s	0.0005
117	0.112585	0.111273	1494.83s	0.0005
118	0.112534	0.110088	1490.98s	0.0005
119	0.112522	0.109806	1519.17s	0.0005
120	0.112497	0.110234	1543.66s	0.0005
121	0.112495	0.109837	1510.06s	0.0005
122	0.112516	0.10953	1498.81s	0.0005
123	0.112492	0.109924	1493.05s	0.0005
124	0.112464	0.110212	1492.92s	0.0005
125	0.112459	0.109475	1493.88s	0.0005
126	0.112497	0.109845	1490.86s	0.0005
127	0.112488	0.110219	1493.14s	0.0005
128	0.112452	0.110329	1491.12s	0.0005
129	0.112484	0.110244	1491.9s	0.0005
130	0.112474	0.109708	1491.17s	0.0005
131	0.112463	0.110307	1492.23s	0.0005
132	0.112427	0.110137	1490.36s	0.0005
133	0.112419	0.110042	1491.59s	0.0005
134	0.112502	0.109409	1493.17s	0.0005
135	0.112455	0.109962	1493.96s	0.0005
136	0.112431	0.109909	1491.98s	0.0005
137	0.112528	0.109833	1493.29s	0.0005
138	0.112509	0.109988	1493.61s	0.0005
139	0.112476	0.109952	1493.43s	0.0005
140	0.112431	0.109968	1492.59s	0.0005
141	0.112343	0.110096	1491.65s	0.0005
142	0.112531	0.110084	1491.88s	0.0005
143	0.112453	0.109701	1491.82s	0.0005
144	0.112461	0.109881	2075.68s	0.0005
145	0.112506	0.109995	2272.96s	0.0005
146	0.112467	0.109698	2270.09s	0.0005
147	0.112372	0.109769	1511.88s	0.0005
148	0.112393	0.109432	1492.19s	0.0005
149	0.11239	0.110239	1493.28s	0.0005
150	0.112454	0.109652	1489.32s	0.0005
151	0.112385	0.109673	1490.76s	0.0005
152	0.112503	0.109579	1492.27s	0.0005
153	0.11242	0.110171	1490.26s	0.0005
154	0.112428	0.110169	1492.34s	0.0005
155	0.112399	0.110369	1491.47s	0.0005
156	0.112432	0.109434	1492.63s	0.0005
157	0.11245	0.110214	1489.78s	0.0005
158	0.112366	0.110426	1492.57s	0.0005
159	0.112416	0.110663	1491.53s	0.0005
160	0.112441	0.110633	1492.01s	0.0005
161	0.112413	0.110188	1493.54s	0.0005
162	0.112335	0.110277	1492s	0.0005
163	0.112384	0.11024	1491.78s	0.0005
164	0.112375	0.110317	1490.41s	0.0005
165	0.112388	0.110126	1492.37s	0.0005
166	0.112449	0.110305	1492.41s	0.0005
167	0.112413	0.10959	1493.33s	0.0005
168	0.112461	0.109737	1491.42s	0.0005
169	0.112432	0.109728	1493.59s	0.0005
170	0.112419	0.109494	1494.53s	0.0005
171	0.11238	0.110425	1492.49s	0.0005
172	0.111298	0.108671	1494.96s	0.00025
173	0.110936	0.108127	1493.79s	0.00025
174	0.110834	0.107662	1493.51s	0.00025
175	0.110647	0.107647	1495.18s	0.00025
176	0.110533	0.107943	1500.9s	0.00025
177	0.110579	0.107928	1492.2s	0.00025
178	0.110462	0.108028	1492.94s	0.00025
179	0.110443	0.107524	1511.8s	0.00025
180	0.110445	0.107813	1533.12s	0.00025
181	0.110349	0.107981	1492.69s	0.00025
182	0.110394	0.107786	1491.97s	0.00025
183	0.110364	0.107722	1491.89s	0.00025
184	0.110385	0.107517	1494.66s	0.00025
185	0.110329	0.107679	1490.79s	0.00025
186	0.110369	0.107565	1490.71s	0.00025
187	0.110294	0.107652	1491.93s	0.00025
188	0.11026	0.107812	1491.48s	0.00025
189	0.110312	0.107863	1489.19s	0.00025
190	0.110235	0.107573	1490.4s	0.00025
191	0.110256	0.107784	1490.75s	0.00025
192	0.110276	0.107565	1489.22s	0.00025
193	0.110188	0.107672	1490.96s	0.00025
194	0.110313	0.108048	1491.37s	0.00025
195	0.110204	0.107946	1492.18s	0.00025
196	0.110301	0.107387	1492.38s	0.00025
197	0.11026	0.107941	1490.95s	0.00025
198	0.110274	0.1073	1491.48s	0.00025
199	0.110219	0.107745	1491.33s	0.00025
200	0.110254	0.107529	1492.16s	0.00025
201	0.110255	0.107794	1493.03s	0.00025
202	0.110291	0.107418	1490.24s	0.00025
203	0.110266	0.107647	1490.75s	0.00025
204	0.110194	0.107385	1490.31s	0.00025
205	0.110215	0.107665	1491.87s	0.00025
206	0.110219	0.107827	1493.15s	0.00025
207	0.110318	0.107454	1490.13s	0.00025
208	0.110188	0.10769	1490.13s	0.00025
209	0.110105	0.107542	1492.34s	0.00025
210	0.110121	0.107291	1489.55s	0.00025
211	0.110121	0.107277	1492.82s	0.00025
212	0.110163	0.107658	1493.89s	0.00025
213	0.110177	0.108081	1492.73s	0.00025
214	0.11022	0.107664	1492.09s	0.00025
215	0.110103	0.107396	1493.16s	0.00025
216	0.110255	0.108484	1493.85s	0.00025
217	0.110189	0.107711	1492.17s	0.00025
218	0.110188	0.108326	1493.22s	0.00025
219	0.110214	0.107633	1491.42s	0.00025
220	0.11024	0.107342	1854.9s	0.00025
221	0.110147	0.107194	1494.05s	0.00025
222	0.110201	0.107292	1491.65s	0.00025
223	0.110033	0.107219	1492.88s	0.00025
224	0.11018	0.107564	1490.53s	0.00025
225	0.110156	0.107429	1488.61s	0.00025
226	0.110174	0.107675	1489.5s	0.00025
227	0.110118	0.107741	1490.83s	0.00025
228	0.11016	0.107355	1491.68s	0.00025
229	0.110202	0.107793	1491.7s	0.00025
230	0.110186	0.107768	1491.75s	0.00025
231	0.110196	0.107299	1490.48s	0.00025
232	0.110103	0.107826	1491.09s	0.00025
233	0.110185	0.107588	1491.54s	0.00025
234	0.11009	0.107158	1490.72s	0.00025
235	0.110232	0.107326	1505.85s	0.00025
236	0.110119	0.107126	1493.45s	0.00025
237	0.110173	0.107826	1491.99s	0.00025
238	0.110081	0.107194	1501.11s	0.00025
239	0.110184	0.107498	1490.94s	0.00025
240	0.110097	0.10792	1489.48s	0.00025
241	0.110098	0.107654	1491.42s	0.00025
242	0.11015	0.107579	1489.78s	0.00025
243	0.110137	0.107546	1488.62s	0.00025
244	0.110138	0.107595	1490.45s	0.00025
245	0.110069	0.107722	1492.56s	0.00025
246	0.110089	0.107275	1491.18s	0.00025
247	0.110079	0.107998	1492.83s	0.00025
248	0.110135	0.107368	1488.23s	0.00025
249	0.110181	0.107699	1492.49s	0.00025
250	0.110038	0.107102	1490.75s	0.00025
251	0.110151	0.107493	1490.6s	0.00025
252	0.110064	0.107156	1490.7s	0.00025
253	0.11016	0.107494	1492.56s	0.00025
254	0.110069	0.107318	1491.32s	0.00025
255	0.110125	0.107449	1493.23s	0.00025
256	0.110103	0.107527	1489.89s	0.00025
257	0.110074	0.107675	1491.7s	0.00025
258	0.110103	0.107025	1491.15s	0.00025
259	0.110096	0.107718	1493.28s	0.00025
260	0.110094	0.107247	1491.81s	0.00025
261	0.110101	0.107439	1491.92s	0.00025
262	0.109375	0.106665	1491.92s	0.000125
263	0.10922	0.106314	1493.25s	0.000125
264	0.10916	0.106265	1491.6s	0.000125
265	0.109006	0.106431	1489.97s	0.000125
266	0.109086	0.105947	1490.73s	0.000125
267	0.108931	0.105946	1491.57s	0.000125
268	0.108928	0.105994	1491.85s	0.000125
269	0.108839	0.106273	1491.67s	0.000125
270	0.108856	0.105869	1492.85s	0.000125
271	0.108896	0.106088	1492.16s	0.000125
272	0.108823	0.106029	1489.84s	0.000125
273	0.108795	0.106128	1491.73s	0.000125
274	0.108741	0.105954	1492.9s	0.000125
275	0.108771	0.106252	1491.91s	0.000125
276	0.108749	0.10595	1492.07s	0.000125
277	0.108721	0.106409	1492s	0.000125
278	0.108659	0.105863	1493.35s	0.000125
279	0.108657	0.10587	1492.91s	0.000125
280	0.108615	0.105853	1493.66s	0.000125
281	0.108739	0.105906	1491.49s	0.000125
282	0.108711	0.105837	1492.13s	0.000125
283	0.108642	0.105846	1492.17s	0.000125
284	0.108611	0.106119	1494.87s	0.000125
285	0.108693	0.106403	1494.13s	0.000125
286	0.108617	0.105911	1493.54s	0.000125
287	0.108657	0.105872	1492.89s	0.000125
288	0.108577	0.105687	1490.41s	0.000125
289	0.108574	0.105833	1494.03s	0.000125
290	0.108716	0.10591	1494.79s	0.000125
291	0.108675	0.106566	1493.4s	0.000125
292	0.108585	0.105719	1526.86s	0.000125
293	0.108586	0.106148	1494.31s	0.000125
294	0.1086	0.105715	1500.2s	0.000125
295	0.108567	0.105837	1510.41s	0.000125
296	0.108593	0.10574	1504.91s	0.000125
297	0.108636	0.105799	1491.49s	0.000125
298	0.108653	0.105626	1491.05s	0.000125
299	0.108565	0.106121	1492.77s	0.000125
300	0.108583	0.105676	1493.18s	0.000125
301	0.108461	0.105634	1491.6s	0.000125
302	0.108598	0.105498	1492.79s	0.000125
303	0.108477	0.105808	1495.04s	0.000125
304	0.10866	0.105655	1491.17s	0.000125
305	0.108612	0.105892	1492.4s	0.000125
306	0.10861	0.105657	1489.84s	0.000125
307	0.108591	0.106524	1490.77s	0.000125
308	0.10854	0.105723	1492.01s	0.000125
309	0.108588	0.105851	1490.92s	0.000125
310	0.108557	0.105747	1493.23s	0.000125
311	0.108513	0.105734	1491.17s	0.000125
312	0.108501	0.105767	1491.87s	0.000125
313	0.108518	0.105887	1491.94s	0.000125
314	0.108536	0.105823	1492.43s	0.000125
315	0.108478	0.105846	1491.58s	0.000125
316	0.108522	0.106103	1490.1s	0.000125
317	0.10852	0.106005	1491.2s	0.000125
318	0.108499	0.105826	1488.96s	0.000125
319	0.108561	0.105886	1491.78s	0.000125
320	0.108565	0.105732	1490.54s	0.000125
321	0.108503	0.105678	1489.95s	0.000125
322	0.108529	0.106098	1490.8s	0.000125
323	0.108437	0.105614	1492.29s	0.000125
324	0.108546	0.105863	1491.72s	0.000125
325	0.10854	0.105741	1491.96s	0.000125
326	0.108484	0.10581	1491.6s	0.000125
327	0.108489	0.10559	1492.61s	0.000125
328	0.108487	0.105993	1493.52s	0.000125
329	0.108432	0.105892	1492.17s	0.000125
330	0.108531	0.106067	1491.34s	0.000125
331	0.108457	0.106105	1491.98s	0.000125
332	0.10851	0.105993	1494.41s	0.000125
333	0.108539	0.105628	1492.93s	0.000125
334	0.108547	0.10583	1493.04s	0.000125
335	0.108415	0.105999	1493.5s	0.000125
336	0.108479	0.105882	1494.97s	0.000125
337	0.108431	0.105625	1494.15s	0.000125
338	0.1085	0.105512	1495.5s	0.000125
339	0.108413	0.105872	1494.09s	0.000125
340	0.108514	0.106119	1493.7s	0.000125
341	0.108613	0.106067	1493.74s	0.000125
342	0.108372	0.105556	1493.94s	0.000125
343	0.108487	0.10608	1494.04s	0.000125
344	0.108509	0.105486	1493.01s	0.000125
345	0.108487	0.106082	1494.11s	0.000125
346	0.108445	0.105387	1493.51s	0.000125
347	0.108408	0.105757	1494.55s	0.000125
348	0.108377	0.105564	1594.27s	0.000125
349	0.108494	0.105681	1700.38s	0.000125
350	0.108493	0.105628	1493.06s	0.000125
351	0.108115	0.105208	1495.28s	6.25e-05
352	0.107921	0.105139	1494.78s	6.25e-05
353	0.107808	0.104982	1511.2s	6.25e-05
354	0.107852	0.104897	1508.81s	6.25e-05
355	0.10783	0.105023	1494.24s	6.25e-05
356	0.107741	0.104972	1494.06s	6.25e-05
357	0.107811	0.104854	1493.25s	6.25e-05
358	0.107674	0.104867	1492.64s	6.25e-05
359	0.107707	0.104961	1492.75s	6.25e-05
360	0.107695	0.10481	1491.24s	6.25e-05
361	0.107605	0.104827	1492.9s	6.25e-05
362	0.107699	0.10495	1493.06s	6.25e-05
363	0.107644	0.104713	1492.33s	6.25e-05
364	0.107627	0.104836	1491.87s	6.25e-05
365	0.107604	0.104831	1490.54s	6.25e-05
366	0.107639	0.10481	1492.96s	6.25e-05
367	0.107575	0.104897	1701.58s	6.25e-05
368	0.107602	0.105171	2274.76s	6.25e-05
369	0.107578	0.104757	2280.06s	6.25e-05
370	0.107615	0.104715	1679.23s	6.25e-05
371	0.107619	0.105095	1491.78s	6.25e-05
372	0.107533	0.105098	1489.62s	6.25e-05
373	0.107465	0.104953	1490.01s	6.25e-05
374	0.107477	0.104812	1490.6s	6.25e-05
375	0.107566	0.104957	1491.66s	6.25e-05
376	0.107523	0.104744	1491.01s	6.25e-05
377	0.107534	0.104746	1492.34s	6.25e-05
378	0.107513	0.104903	1491.5s	6.25e-05
379	0.10747	0.104731	1491.47s	6.25e-05
380	0.107567	0.104835	1490.75s	6.25e-05
381	0.107504	0.104815	1492.18s	6.25e-05
382	0.107527	0.104905	1491.49s	6.25e-05
383	0.107494	0.10463	1492.34s	6.25e-05
384	0.107458	0.104577	1490.39s	6.25e-05
385	0.107529	0.104845	1492.64s	6.25e-05
386	0.107507	0.104564	1490.31s	6.25e-05
387	0.107509	0.104669	1490.78s	6.25e-05
388	0.107392	0.104626	1490.32s	6.25e-05
389	0.107403	0.104592	1492.64s	6.25e-05
390	0.107392	0.104799	1490.82s	6.25e-05
391	0.107489	0.104736	1490.86s	6.25e-05
392	0.107468	0.104931	1491.56s	6.25e-05
393	0.107388	0.10474	1491.86s	6.25e-05
394	0.107482	0.104699	1491.5s	6.25e-05
395	0.107457	0.104869	1493.13s	6.25e-05
396	0.107479	0.104733	1492.35s	6.25e-05
397	0.107448	0.104922	1490.71s	6.25e-05
398	0.107498	0.104596	1492.21s	6.25e-05
399	0.107428	0.104746	1490.17s	6.25e-05
400	0.107424	0.104753	1491.6s	6.25e-05
401	0.107446	0.104684	1492.71s	6.25e-05
402	0.107353	0.10475	1492.81s	6.25e-05
403	0.10754	0.104794	1490.71s	6.25e-05
404	0.107495	0.104868	1491.42s	6.25e-05
405	0.107449	0.104537	1491.99s	6.25e-05
406	0.107471	0.104841	1494.12s	6.25e-05
407	0.107412	0.104685	1491.6s	6.25e-05
408	0.107367	0.104718	1550.19s	6.25e-05
409	0.10743	0.104671	1519.12s	6.25e-05
410	0.107416	0.104682	1491.6s	6.25e-05
411	0.107437	0.104754	1494.07s	6.25e-05
412	0.107283	0.104604	1745.41s	6.25e-05
413	0.107429	0.104601	1492.01s	6.25e-05
414	0.107409	0.104694	1491.76s	6.25e-05
415	0.107425	0.104649	1491.75s	6.25e-05
416	0.107348	0.104879	1492.7s	6.25e-05
417	0.107368	0.104794	1491.88s	6.25e-05
418	0.107454	0.10469	1492.17s	6.25e-05
419	0.107423	0.104594	1491.96s	6.25e-05
420	0.107372	0.104442	1492.01s	6.25e-05
421	0.10735	0.10471	1491.5s	6.25e-05
422	0.107399	0.104608	1489.78s	6.25e-05
423	0.107344	0.104464	1491.11s	6.25e-05
424	0.107383	0.104612	1493.2s	6.25e-05
425	0.107459	0.104607	1491.92s	6.25e-05
426	0.107432	0.104446	1492.1s	6.25e-05
427	0.107258	0.104523	1490.13s	6.25e-05
428	0.107377	0.104561	1489.77s	6.25e-05
429	0.107363	0.104834	1487.9s	6.25e-05
430	0.107399	0.104586	1489.59s	6.25e-05
431	0.10738	0.104705	1487.92s	6.25e-05
432	0.107395	0.104709	1488.57s	6.25e-05
433	0.107325	0.104641	1488.75s	6.25e-05
434	0.107381	0.104504	1501.57s	6.25e-05
435	0.107361	0.104654	1451.37s	6.25e-05
436	0.107301	0.104532	1489.84s	6.25e-05
437	0.107341	0.104679	1489.2s	6.25e-05
438	0.1071	0.104171	1492.53s	3.125e-05
439	0.10699	0.104238	1493.73s	3.125e-05
440	0.106966	0.104112	1492.98s	3.125e-05
441	0.106905	0.104242	1489.82s	3.125e-05
442	0.106968	0.104236	1489.45s	3.125e-05
443	0.107018	0.10417	1492.5s	3.125e-05
444	0.106941	0.104192	1489.95s	3.125e-05
445	0.106928	0.104145	1489.42s	3.125e-05
446	0.106929	0.104203	1487.65s	3.125e-05
447	0.106902	0.1042	1489.4s	3.125e-05
448	0.106841	0.104106	1490.46s	3.125e-05
449	0.106865	0.104052	1491.15s	3.125e-05
450	0.106847	0.104123	1492.54s	3.125e-05
451	0.10687	0.104173	1493.12s	3.125e-05
452	0.106901	0.104148	1493.24s	3.125e-05
453	0.106817	0.104207	1493.44s	3.125e-05
454	0.106876	0.104049	1492.11s	3.125e-05
455	0.106837	0.10413	1494.51s	3.125e-05
456	0.106892	0.104001	1490.82s	3.125e-05
457	0.106886	0.104178	1493.03s	3.125e-05
458	0.106841	0.104074	1492.13s	3.125e-05
459	0.106891	0.104074	1492.87s	3.125e-05
460	0.106828	0.10397	1493.08s	3.125e-05
461	0.106799	0.104024	1492.66s	3.125e-05
462	0.106724	0.103943	1492.64s	3.125e-05
463	0.106831	0.104058	1495.19s	3.125e-05
464	0.106855	0.103977	1646.24s	3.125e-05
465	0.106836	0.103932	1494.9s	3.125e-05
466	0.106857	0.104072	1509.52s	3.125e-05
467	0.106727	0.104007	1509.74s	3.125e-05
468	0.106828	0.103998	1492.46s	3.125e-05
469	0.106646	0.103999	1505.05s	3.125e-05
470	0.106783	0.104038	1494.28s	3.125e-05
471	0.106808	0.104024	1512.49s	3.125e-05
472	0.106723	0.10397	1494.08s	3.125e-05
473	0.106825	0.103988	1493.46s	3.125e-05
474	0.106772	0.104039	1493.27s	3.125e-05
475	0.106721	0.103955	1494.17s	3.125e-05
476	0.106808	0.104051	1494.48s	3.125e-05
477	0.10678	0.103936	1493.21s	3.125e-05
478	0.106673	0.103919	1492.46s	3.125e-05
479	0.106787	0.103894	1490.93s	3.125e-05
480	0.106739	0.1041	1492.15s	3.125e-05
481	0.106733	0.103891	1492.06s	3.125e-05
482	0.106748	0.103974	1494.07s	3.125e-05
483	0.106672	0.103914	1492.76s	3.125e-05
484	0.106661	0.103914	1495.21s	3.125e-05
485	0.106718	0.104051	1494.35s	3.125e-05
486	0.106808	0.103947	1495.54s	3.125e-05
487	0.106684	0.104105	1494.35s	3.125e-05
488	0.106683	0.103963	1494.99s	3.125e-05
489	0.106717	0.103942	1492.11s	3.125e-05
490	0.106644	0.103921	1492.22s	3.125e-05
491	0.106802	0.103939	1492.41s	3.125e-05
492	0.106682	0.104027	1491.94s	3.125e-05
493	0.106833	0.104032	1494.79s	3.125e-05
494	0.106695	0.10409	1495.33s	3.125e-05
495	0.106619	0.103926	1494.01s	3.125e-05
496	0.106737	0.103851	2133.58s	3.125e-05
497	0.10661	0.104003	2332.37s	3.125e-05
498	0.106723	0.104011	1494.42s	3.125e-05
499	0.106811	0.103962	1493.39s	3.125e-05
500	0.106746	0.103929	1493.89s	3.125e-05
501	0.106682	0.103853	1493.54s	3.125e-05
502	0.106741	0.103952	1492.09s	3.125e-05
503	0.106656	0.10395	1490.95s	3.125e-05
504	0.106634	0.103927	1493.38s	3.125e-05
505	0.106703	0.103857	1493.96s	3.125e-05
506	0.106726	0.103851	1492.72s	3.125e-05
507	0.106584	0.103965	1493.63s	3.125e-05
508	0.10667	0.103928	1885.03s	3.125e-05
509	0.106641	0.103877	1494.14s	3.125e-05
510	0.106656	0.103793	1493.02s	3.125e-05
511	0.106735	0.103966	1494.69s	3.125e-05
512	0.106679	0.103982	1495.69s	3.125e-05
513	0.106705	0.103829	1492.26s	3.125e-05
514	0.106639	0.103891	1493.65s	3.125e-05
515	0.106734	0.103846	1493.68s	3.125e-05
516	0.10662	0.103814	1492.81s	3.125e-05
517	0.106672	0.103865	1495.57s	3.125e-05
518	0.106669	0.103903	1493.73s	3.125e-05
519	0.106696	0.104169	1494.29s	3.125e-05
520	0.106645	0.103808	1495.31s	3.125e-05
521	0.106601	0.103794	1499.32s	3.125e-05
522	0.106668	0.103878	1493.11s	3.125e-05
523	0.106659	0.103819	1519.49s	3.125e-05
524	0.106661	0.103813	1518.58s	3.125e-05
525	0.106616	0.104121	1493.19s	3.125e-05
526	0.106706	0.103977	1518.6s	3.125e-05
527	0.10648	0.103732	1691.92s	1.5625e-05
528	0.106412	0.103648	1494.15s	1.5625e-05
529	0.106494	0.103698	1493.73s	1.5625e-05
530	0.106462	0.103688	1493.36s	1.5625e-05
531	0.106429	0.103662	1493.62s	1.5625e-05
532	0.106428	0.103587	1493.6s	1.5625e-05
533	0.106371	0.10368	1493.84s	1.5625e-05
534	0.106349	0.103666	1492.3s	1.5625e-05
535	0.106359	0.103573	1492.28s	1.5625e-05
536	0.106322	0.103657	1490.68s	1.5625e-05
537	0.106444	0.103647	1492.9s	1.5625e-05
538	0.106366	0.103601	1492.49s	1.5625e-05
539	0.106381	0.103652	1492.81s	1.5625e-05
540	0.106469	0.103654	1494.05s	1.5625e-05
541	0.10634	0.103601	1493.28s	1.5625e-05
542	0.106318	0.103577	1492.96s	1.5625e-05
543	0.106394	0.103541	1493.6s	1.5625e-05
544	0.106333	0.103608	1493.18s	1.5625e-05
545	0.106297	0.103566	1493.64s	1.5625e-05
546	0.106365	0.103517	1493.61s	1.5625e-05
547	0.106266	0.103603	1491s	1.5625e-05
548	0.106361	0.103583	1493.37s	1.5625e-05
549	0.106352	0.103685	1493.33s	1.5625e-05
550	0.106344	0.103594	1492.59s	1.5625e-05
551	0.106291	0.103651	1492.35s	1.5625e-05
552	0.106363	0.103582	1493.17s	1.5625e-05
553	0.106303	0.103516	1492.45s	1.5625e-05
554	0.106314	0.103573	1495.63s	1.5625e-05
555	0.106258	0.103583	1494.99s	1.5625e-05
556	0.106308	0.103555	1492.49s	1.5625e-05
557	0.106344	0.103606	1491.25s	1.5625e-05
558	0.106348	0.103655	2201.03s	1.5625e-05
559	0.10629	0.103501	2185.56s	1.5625e-05
560	0.106353	0.103557	2204.2s	1.5625e-05
561	0.106194	0.10355	2184.4s	1.5625e-05
562	0.106288	0.103607	1674.31s	1.5625e-05
563	0.106286	0.103483	1493.16s	1.5625e-05
564	0.106235	0.103512	1493.62s	1.5625e-05
565	0.10627	0.103561	1493.3s	1.5625e-05
566	0.106262	0.103568	1494.86s	1.5625e-05
567	0.106312	0.103501	1494.14s	1.5625e-05
568	0.106264	0.103464	1493.01s	1.5625e-05
569	0.106342	0.103687	1492.4s	1.5625e-05
570	0.10631	0.10354	1495s	1.5625e-05
571	0.106239	0.103551	2279.25s	1.5625e-05
572	0.106365	0.10351	2287.11s	1.5625e-05
573	0.106241	0.103618	1605.59s	1.5625e-05
574	0.106231	0.103486	1493.65s	1.5625e-05
575	0.106262	0.103491	1494.03s	1.5625e-05
576	0.106268	0.103588	1494.07s	1.5625e-05
577	0.106215	0.10352	1496.72s	1.5625e-05
578	0.106223	0.103563	1522.53s	1.5625e-05
579	0.106265	0.103493	1501.33s	1.5625e-05
580	0.106197	0.10352	1507.37s	1.5625e-05
581	0.106324	0.103544	1556.34s	1.5625e-05
582	0.106396	0.103611	1495.72s	1.5625e-05
583	0.106158	0.103489	1495.64s	1.5625e-05
584	0.106244	0.103543	1493.92s	1.5625e-05
585	0.106311	0.103564	1494.25s	1.5625e-05
586	0.106225	0.103552	1492.23s	1.5625e-05
587	0.106243	0.103578	1494.83s	1.5625e-05
